project_id,district,total_land_parcels,acquired_land_parcels,pending_land_parcels,total_landowners,compensation_pending,legal_cases,documents_pending,approval_pending_days,objections_count,survey_completed_percent,current_stage,previous_delay_days,land_pending_percent,delay_status
LA105243,Sabarkantha,1369,990,379,1043,247,5,16,11,16,93.7,Acquisition,10,27.68,No
LA105244,Anand,1442,915,527,1231,463,10,9,97,12,76.5,Compensation,0,36.55,Yes
LA105245,Panchmahal,559,287,272,465,254,9,11,71,11,78.8,Compensation,0,48.66,Yes
LA105246,Amreli,381,251,130,479,140,3,8,0,7,72.0,Compensation,0,34.12,No
LA105247,Rajkot,897,582,315,532,81,6,11,22,9,78.8,Compensation,96,35.12,No
LA105248,Banaskantha,1402,560,842,1262,46,6,13,33,24,54.5,Objection,0,60.06,Yes
LA105249,Vadodara,1356,867,489,792,300,6,8,16,12,91.4,Acquisition,16,36.06,No
LA105250,Jamnagar,878,590,288,1218,524,6,10,28,17,78.7,Acquisition,0,32.8,Yes
LA105251,Bhavnagar,266,186,80,335,65,1,6,68,7,83.8,Acquisition,24,30.08,No
LA105252,Rajkot,663,458,205,951,201,0,7,45,19,89.6,Acquisition,69,30.92,Yes
LA105253,Bharuch,1086,743,343,1487,465,7,5,18,19,78.2,Compensation,9,31.58,Yes
LA105254,Panchmahal,863,489,374,720,304,3,9,37,15,73.2,Acquisition,16,43.34,Yes
LA105255,Mehsana,551,215,336,646,248,3,9,2,14,50.7,Notification,0,60.98,Yes
LA105256,Kheda,547,415,132,452,194,5,7,56,9,81.5,Acquisition,28,24.13,Yes
LA105257,Banaskantha,136,50,86,184,56,5,10,29,6,60.9,Objection,12,63.24,No
LA105258,Amreli,468,267,201,430,204,2,4,70,7,68.8,Compensation,0,42.95,Yes
LA105259,Valsad,1021,691,330,907,54,5,10,16,9,78.8,Compensation,58,32.32,No
LA105260,Kheda,400,307,93,549,192,4,10,90,19,76.4,Compensation,3,23.25,No
LA105261,Vadodara,1491,1089,402,1943,408,13,8,85,35,76.8,Acquisition,8,26.96,Yes
LA105262,Banaskantha,169,123,46,240,90,5,6,0,4,87.2,Acquisition,0,27.22,No
LA105263,Vadodara,904,631,273,551,227,4,6,18,14,85.4,Acquisition,11,30.2,Yes
LA105264,Junagadh,770,611,159,592,354,7,10,12,20,88.9,Acquisition,16,20.65,Yes
LA105265,Vadodara,1259,308,951,1033,327,5,12,80,18,50.3,Objection,21,75.54,Yes
LA105266,Rajkot,1338,492,846,1247,693,3,19,33,23,60.2,Compensation,48,63.23,Yes
LA105267,Surat,838,589,249,818,385,2,11,99,13,86.3,Acquisition,0,29.71,Yes
LA105268,Surat,964,391,573,783,100,3,8,3,14,76.6,Objection,33,59.44,No
LA105269,Valsad,1064,694,370,1342,429,7,5,20,12,86.4,Handover,5,34.77,No
LA105270,Junagadh,805,506,299,604,408,6,6,53,15,78.2,Compensation,4,37.14,Yes
LA105271,Navsari,318,241,77,374,37,4,9,42,10,61.9,Acquisition,0,24.21,No
LA105272,Junagadh,671,396,275,883,126,4,14,26,14,77.6,Compensation,12,40.98,No
LA105273,Ahmedabad,400,171,229,437,147,5,10,22,10,50.7,Objection,36,57.25,Yes
LA105274,Rajkot,723,472,251,628,260,8,12,47,11,79.2,Acquisition,19,34.72,Yes
LA105275,Gandhinagar,942,788,154,677,210,4,10,40,22,90.2,Handover,4,16.35,No
LA105276,Panchmahal,353,205,148,237,77,2,8,3,7,80.7,Compensation,22,41.93,No
LA105277,Panchmahal,411,222,189,501,124,3,11,24,13,81.3,Compensation,7,45.99,No
LA105278,Gandhinagar,1244,718,526,1209,173,4,12,21,16,57.9,Compensation,8,42.28,No
LA105279,Surat,598,204,394,354,11,3,8,25,7,61.0,Notification,32,65.89,Yes
LA105280,Jamnagar,337,140,197,484,232,5,8,10,10,42.2,Notification,34,58.46,Yes
LA105281,Ahmedabad,1084,799,285,1251,61,7,6,50,13,88.5,Acquisition,34,26.29,No
LA105282,Anand,1089,819,270,1426,487,4,11,4,16,94.0,Handover,77,24.79,Yes
LA105283,Junagadh,1248,563,685,1179,150,2,9,113,18,63.7,Compensation,8,54.89,Yes
LA105284,Gandhinagar,1152,988,164,1624,578,11,12,7,18,81.5,Acquisition,8,14.24,Yes
LA105285,Patan,1489,832,657,1086,215,6,7,31,13,75.2,Acquisition,4,44.12,Yes
LA105286,Patan,884,469,415,633,359,3,5,22,9,69.7,Compensation,18,46.95,No
LA105287,Rajkot,466,286,180,630,335,4,8,41,15,64.8,Acquisition,3,38.63,Yes
LA105288,Valsad,1302,626,676,1761,141,11,13,27,24,57.3,Objection,0,51.92,Yes
LA105289,Bhavnagar,434,260,174,434,155,3,5,18,8,53.5,Compensation,5,40.09,Yes
LA105290,Banaskantha,472,388,84,313,1,5,10,55,10,82.3,Handover,5,17.8,No
LA105291,Patan,1252,648,604,1033,403,1,9,10,18,71.4,Objection,41,48.24,Yes
LA105292,Ahmedabad,1329,1090,239,1633,458,4,8,40,25,80.8,Handover,49,17.98,No
LA105293,Sabarkantha,542,299,243,711,402,1,10,19,14,85.7,Acquisition,42,44.83,Yes
LA105294,Jamnagar,1108,654,454,956,170,6,9,12,12,64.6,Objection,0,40.97,Yes
LA105295,Panchmahal,1388,706,682,840,220,10,13,51,12,70.2,Compensation,46,49.14,Yes
LA105296,Navsari,1208,1002,206,1388,154,5,10,43,15,88.1,Handover,0,17.05,No
LA105297,Vadodara,57,56,1,69,35,2,8,11,6,90.8,Handover,17,1.75,No
LA105298,Bharuch,1014,502,512,945,131,2,12,14,25,78.2,Compensation,22,50.49,No
LA105299,Vadodara,296,256,40,318,110,4,5,18,9,88.4,Handover,12,13.51,No
LA105300,Patan,1278,971,307,1839,401,9,14,3,17,79.5,Handover,36,24.02,Yes
LA105301,Bhavnagar,147,84,63,113,52,0,9,30,6,63.9,Compensation,33,42.86,No
LA105302,Vadodara,1490,786,704,1588,627,5,8,113,23,74.9,Compensation,70,47.25,Yes
LA105303,Vadodara,307,150,157,338,76,3,10,7,11,63.1,Objection,0,51.14,No
LA105304,Valsad,659,328,331,688,500,3,4,21,11,72.0,Compensation,32,50.23,Yes
LA105305,Kheda,389,292,97,518,148,2,8,6,9,82.5,Acquisition,123,24.94,Yes
LA105306,Ahmedabad,1230,446,784,1346,257,6,10,71,20,62.8,Objection,7,63.74,Yes
LA105307,Surat,620,403,217,624,236,9,10,19,12,81.1,Acquisition,50,35.0,Yes
LA105308,Bharuch,1130,818,312,747,377,1,7,67,11,78.1,Compensation,4,27.61,Yes
LA105309,Navsari,147,89,58,174,35,3,7,28,3,79.6,Acquisition,31,39.46,No
LA105310,Bharuch,707,537,170,473,256,2,8,0,10,90.8,Acquisition,9,24.05,No
LA105311,Anand,1371,763,608,787,235,2,10,16,12,76.9,Acquisition,18,44.35,No
LA105312,Bhavnagar,1395,1102,293,1381,478,8,20,51,17,87.6,Handover,28,21.0,No
LA105313,Morbi,352,175,177,375,240,3,5,11,3,64.4,Compensation,16,50.28,No
LA105314,Bharuch,622,252,370,901,229,6,12,27,21,61.4,Compensation,55,59.49,Yes
LA105315,Patan,643,386,257,766,267,6,9,46,16,78.3,Compensation,37,39.97,Yes
LA105316,Vadodara,870,641,229,1143,299,6,3,12,14,83.6,Acquisition,0,26.32,No
LA105317,Bharuch,829,336,493,714,559,0,9,15,16,64.4,Objection,49,59.47,Yes
LA105318,Patan,203,129,74,205,21,3,10,21,2,76.0,Compensation,0,36.45,No
LA105319,Banaskantha,1156,612,544,1649,529,9,9,29,27,65.8,Compensation,24,47.06,Yes
LA105320,Mehsana,377,273,104,349,104,4,4,5,6,82.4,Acquisition,11,27.59,No
LA105321,Anand,506,294,212,646,115,9,9,35,14,75.6,Acquisition,73,41.9,Yes
LA105322,Anand,1269,890,379,1299,773,13,14,87,22,76.3,Compensation,20,29.87,Yes
LA105323,Vadodara,1050,657,393,789,154,2,10,47,15,66.1,Compensation,5,37.43,Yes
LA105324,Patan,625,286,339,670,46,2,9,240,15,53.6,Objection,46,54.24,Yes
LA105325,Surat,1373,852,521,1025,191,3,13,15,17,72.5,Compensation,96,37.95,Yes
LA105326,Anand,621,371,250,343,227,4,8,10,8,85.4,Compensation,26,40.26,Yes
LA105327,Anand,870,608,262,663,166,4,7,29,11,66.3,Acquisition,11,30.11,No
LA105328,Navsari,406,334,72,294,178,2,10,2,6,92.4,Handover,20,17.73,No
LA105329,Panchmahal,315,191,124,278,62,5,8,16,5,70.2,Compensation,26,39.37,No
LA105330,Ahmedabad,763,398,365,1030,432,4,11,8,11,71.9,Compensation,28,47.84,No
LA105331,Mehsana,866,403,463,779,42,7,11,40,16,62.2,Compensation,6,53.46,Yes
LA105332,Valsad,1219,970,249,1598,181,5,9,51,21,79.7,Acquisition,20,20.43,Yes
LA105333,Gandhinagar,617,550,67,648,166,3,11,18,14,92.0,Handover,3,10.86,No
LA105334,Amreli,1348,642,706,751,370,4,13,42,9,64.1,Compensation,0,52.37,Yes
LA105335,Surat,931,827,104,670,361,4,10,0,16,85.0,Handover,7,11.17,No
LA105336,Morbi,151,80,71,210,37,6,8,43,6,75.1,Acquisition,32,47.02,Yes
LA105337,Mehsana,1122,350,772,1227,179,4,9,42,27,61.6,Objection,29,68.81,Yes
LA105338,Vadodara,884,390,494,1226,359,7,14,0,18,75.7,Acquisition,18,55.88,Yes
LA105339,Morbi,614,526,88,509,87,5,8,52,10,88.8,Acquisition,25,14.33,No
LA105340,Bhavnagar,728,396,332,870,585,3,9,0,13,73.8,Compensation,15,45.6,No
LA105341,Anand,487,319,168,606,381,4,7,29,9,78.8,Compensation,20,34.5,Yes
LA105342,Anand,941,823,118,1344,574,8,6,4,19,87.7,Handover,2,12.54,No
LA105343,Rajkot,872,432,440,494,173,4,10,14,15,60.0,Objection,43,50.46,Yes
LA105344,Navsari,698,343,355,982,274,4,19,1,16,73.5,Acquisition,16,50.86,No
LA105345,Anand,463,358,105,418,32,2,10,20,10,73.5,Acquisition,28,22.68,No
LA105346,Navsari,628,408,220,819,75,4,11,5,12,79.7,Compensation,36,35.03,Yes
LA105347,Patan,772,525,247,803,124,4,6,12,16,80.4,Compensation,0,31.99,No
LA105348,Bharuch,734,476,258,777,302,3,17,21,16,83.5,Acquisition,71,35.15,Yes
LA105349,Valsad,498,244,254,435,35,2,9,15,6,72.7,Compensation,14,51.0,No
LA105350,Amreli,894,545,349,1158,314,1,8,17,13,71.3,Acquisition,10,39.04,Yes
LA105351,Jamnagar,378,124,254,298,117,5,10,33,6,60.9,Objection,27,67.2,Yes
LA105352,Jamnagar,776,514,262,771,200,4,9,11,12,79.0,Compensation,22,33.76,No
LA105353,Junagadh,226,195,31,238,93,5,8,13,13,82.3,Handover,44,13.72,No
LA105354,Banaskantha,735,513,222,895,433,4,4,116,10,74.6,Acquisition,15,30.2,Yes
LA105355,Morbi,1187,741,446,1157,716,7,7,31,21,72.9,Compensation,29,37.57,Yes
LA105356,Ahmedabad,1236,728,508,1437,481,5,11,19,15,81.6,Acquisition,44,41.1,Yes
LA105357,Anand,1058,865,193,1044,332,6,7,21,13,93.0,Handover,22,18.24,No
LA105358,Kheda,1131,669,462,1293,361,6,10,5,24,79.1,Acquisition,31,40.85,Yes
LA105359,Rajkot,145,103,42,168,8,2,4,19,3,69.2,Handover,32,28.97,Yes
LA105360,Morbi,545,226,319,648,136,6,5,62,12,60.0,Compensation,0,58.53,Yes
LA105361,Kheda,999,729,270,1290,584,4,11,11,24,91.6,Acquisition,0,27.03,No
LA105362,Banaskantha,1211,637,574,1255,872,6,12,11,16,67.8,Compensation,52,47.4,Yes
LA105363,Morbi,895,526,369,648,250,4,7,59,12,78.6,Acquisition,6,41.23,Yes
LA105364,Panchmahal,1288,781,507,1496,459,9,10,25,25,71.0,Acquisition,86,39.36,Yes
LA105365,Bhavnagar,446,338,108,276,45,4,6,0,11,70.4,Acquisition,15,24.22,No
LA105366,Surat,272,156,116,203,80,5,5,89,8,70.1,Compensation,18,42.65,Yes
LA105367,Junagadh,175,89,86,221,6,6,7,37,8,72.8,Objection,11,49.14,No
LA105368,Surat,895,625,270,843,351,5,6,32,11,83.0,Acquisition,27,30.17,Yes
LA105369,Surat,1015,330,685,1013,284,3,8,25,15,59.0,Notification,8,67.49,Yes
LA105370,Amreli,463,452,11,666,48,4,13,16,14,80.7,Acquisition,49,2.38,No
LA105371,Patan,1187,1163,24,904,361,7,8,36,15,92.0,Handover,17,2.02,No
LA105372,Rajkot,1122,864,258,637,244,1,9,3,6,76.7,Acquisition,66,22.99,No
LA105373,Vadodara,572,360,212,372,142,2,12,3,11,68.4,Compensation,1,37.06,No
LA105374,Vadodara,396,279,117,305,189,2,10,0,12,83.6,Compensation,1,29.55,No
LA105375,Valsad,1127,699,428,1356,265,4,6,27,15,75.7,Acquisition,0,37.98,No
LA105376,Rajkot,1024,680,344,1278,558,10,6,28,22,80.4,Handover,27,33.59,Yes
LA105377,Mehsana,297,284,13,315,123,4,9,5,5,83.3,Handover,0,4.38,No
LA105378,Panchmahal,420,322,98,327,125,3,6,10,7,89.5,Acquisition,27,23.33,No
LA105379,Morbi,755,388,367,770,372,5,13,13,17,69.9,Objection,44,48.61,Yes
LA105380,Sabarkantha,791,504,287,446,250,6,9,108,5,76.9,Acquisition,53,36.28,Yes
LA105381,Kheda,290,225,65,337,166,6,12,58,4,83.9,Acquisition,7,22.41,Yes
LA105382,Rajkot,1426,261,1165,1573,354,7,8,21,23,66.3,Notification,53,81.7,Yes
LA105383,Jamnagar,613,413,200,349,123,5,5,0,8,75.7,Acquisition,4,32.63,No
LA105384,Sabarkantha,603,334,269,775,221,4,1,0,9,91.6,Acquisition,10,44.61,No
LA105385,Morbi,137,129,8,169,90,4,5,41,7,90.5,Handover,0,5.84,No
LA105386,Patan,1320,600,720,1092,465,4,13,33,14,75.0,Compensation,38,54.55,Yes
LA105387,Navsari,391,291,100,439,113,3,3,33,8,93.1,Handover,1,25.58,No
LA105388,Gandhinagar,1482,777,705,1617,995,5,9,48,30,83.2,Acquisition,0,47.57,Yes
LA105389,Vadodara,769,656,113,522,103,3,5,2,13,79.2,Acquisition,0,14.69,No
LA105390,Mehsana,1319,985,334,955,578,8,12,42,25,86.1,Handover,17,25.32,Yes
LA105391,Mehsana,309,232,77,360,62,2,6,0,8,66.0,Compensation,8,24.92,Yes
LA105392,Ahmedabad,290,249,41,403,163,10,6,21,6,78.1,Handover,8,14.14,Yes
LA105393,Amreli,1212,1017,195,1295,172,6,9,5,13,83.0,Acquisition,53,16.09,No
LA105394,Vadodara,1239,677,562,1315,407,7,12,46,17,80.5,Acquisition,35,45.36,Yes
LA105395,Kheda,838,658,180,949,457,5,3,99,19,88.0,Handover,4,21.48,Yes
LA105396,Junagadh,96,79,17,91,35,2,6,4,3,80.6,Acquisition,41,17.71,No
LA105397,Valsad,1419,884,535,850,365,7,7,0,13,71.1,Acquisition,0,37.7,No
LA105398,Vadodara,620,347,273,562,117,4,6,24,8,72.3,Compensation,9,44.03,No
LA105399,Amreli,1408,712,696,1915,188,4,13,62,37,60.7,Compensation,0,49.43,Yes
LA105400,Bhavnagar,1313,999,314,1673,438,5,15,5,26,83.2,Acquisition,17,23.91,No
LA105401,Patan,1285,410,875,1779,163,6,10,42,30,60.4,Objection,11,68.09,Yes
LA105402,Panchmahal,1049,684,365,721,230,3,8,8,15,82.5,Acquisition,16,34.8,No
LA105403,Junagadh,1026,741,285,1032,304,3,8,0,13,77.8,Acquisition,18,27.78,No
LA105404,Banaskantha,823,660,163,886,319,4,9,10,19,83.0,Acquisition,37,19.81,No
LA105405,Gandhinagar,85,50,35,63,4,8,6,0,5,69.1,Acquisition,34,41.18,No
LA105406,Anand,612,399,213,447,69,4,11,0,4,81.1,Compensation,0,34.8,No
LA105407,Morbi,1110,782,328,1392,117,3,7,103,25,83.9,Acquisition,97,29.55,Yes
LA105408,Anand,1228,908,320,1418,234,6,9,8,31,92.2,Acquisition,18,26.06,No
LA105409,Amreli,861,621,240,975,200,4,6,80,13,84.6,Acquisition,6,27.87,No
LA105410,Vadodara,1079,775,304,853,286,1,8,1,12,75.6,Acquisition,9,28.17,No
LA105411,Mehsana,81,71,10,81,5,6,10,33,7,76.2,Acquisition,1,12.35,No
LA105412,Panchmahal,729,444,285,416,97,4,8,0,8,84.4,Acquisition,3,39.09,No
LA105413,Sabarkantha,786,540,246,524,194,2,10,102,17,68.9,Acquisition,1,31.3,Yes
LA105414,Amreli,1344,770,574,1366,438,3,13,12,31,66.6,Compensation,0,42.71,Yes
LA105415,Anand,501,326,175,415,44,1,11,0,2,91.8,Handover,11,34.93,No
LA105416,Jamnagar,383,251,132,544,110,5,10,29,7,78.5,Acquisition,111,34.46,No
LA105417,Anand,561,290,271,547,300,5,13,11,13,66.6,Compensation,3,48.31,Yes
LA105418,Rajkot,297,181,116,186,50,3,9,35,6,73.5,Acquisition,1,39.06,No
LA105419,Kheda,860,682,178,487,303,3,10,24,10,80.6,Acquisition,20,20.7,No
LA105420,Valsad,982,799,183,1181,40,4,8,35,16,74.0,Acquisition,13,18.64,No
LA105421,Amreli,1212,1083,129,854,306,5,10,26,12,87.6,Handover,40,10.64,No
LA105422,Ahmedabad,1460,837,623,1050,212,6,7,0,17,68.2,Compensation,0,42.67,No
LA105423,Bharuch,156,130,26,145,13,4,9,29,2,90.9,Handover,22,16.67,No
LA105424,Junagadh,408,278,130,321,97,8,9,86,7,61.0,Compensation,10,31.86,Yes
LA105425,Banaskantha,486,193,293,537,171,3,14,54,7,63.6,Objection,14,60.29,Yes
LA105426,Morbi,412,385,27,407,82,4,3,33,12,91.8,Handover,58,6.55,No
LA105427,Navsari,1250,812,438,813,505,2,7,28,14,87.6,Acquisition,20,35.04,Yes
LA105428,Vadodara,252,98,154,317,106,7,7,0,11,67.3,Objection,4,61.11,No
LA105429,Banaskantha,93,61,32,87,24,2,6,33,3,72.0,Acquisition,22,34.41,No
LA105430,Banaskantha,1298,434,864,1427,783,3,14,70,23,63.4,Compensation,24,66.56,Yes
LA105431,Bhavnagar,1445,947,498,800,151,3,13,55,11,81.2,Acquisition,0,34.46,No
LA105432,Banaskantha,378,255,123,421,210,4,6,36,11,66.8,Acquisition,27,32.54,No
LA105433,Kheda,532,225,307,428,33,3,7,37,8,64.7,Objection,55,57.71,Yes
LA105434,Bharuch,780,646,134,776,363,1,7,63,9,77.0,Acquisition,13,17.18,No
LA105435,Panchmahal,813,323,490,665,354,3,8,6,12,74.7,Objection,12,60.27,Yes
LA105436,Rajkot,1487,1058,429,2151,1229,4,9,6,27,73.2,Acquisition,52,28.85,Yes
LA105437,Junagadh,636,415,221,482,82,4,8,2,9,90.0,Acquisition,24,34.75,No
LA105438,Gandhinagar,67,32,35,92,32,1,7,80,6,63.1,Compensation,2,52.24,Yes
LA105439,Anand,663,473,190,912,293,3,5,26,12,80.9,Acquisition,35,28.66,Yes
LA105440,Bhavnagar,857,683,174,796,129,4,8,0,16,93.2,Acquisition,33,20.3,No
LA105441,Rajkot,800,484,316,659,34,5,12,46,9,75.4,Acquisition,12,39.5,No
LA105442,Morbi,793,286,507,708,140,6,15,46,14,63.9,Objection,0,63.93,Yes
LA105443,Panchmahal,1388,1201,187,1999,501,5,7,8,25,83.9,Handover,76,13.47,No
LA105444,Bhavnagar,1221,659,562,1352,527,4,9,0,28,78.3,Compensation,5,46.03,Yes
LA105445,Valsad,415,262,153,432,56,12,10,29,8,86.6,Acquisition,10,36.87,No
LA105446,Panchmahal,565,457,108,329,69,3,7,2,7,92.6,Acquisition,6,19.12,No
LA105447,Banaskantha,1018,504,514,1337,194,8,8,22,27,69.3,Objection,13,50.49,Yes
LA105448,Ahmedabad,645,552,93,403,153,4,8,17,7,88.3,Acquisition,9,14.42,No
LA105449,Vadodara,671,377,294,397,206,7,9,19,8,73.9,Acquisition,7,43.82,Yes
LA105450,Mehsana,293,182,111,234,104,4,11,80,7,74.6,Compensation,34,37.88,Yes
LA105451,Gandhinagar,419,215,204,410,94,3,6,24,12,63.6,Objection,27,48.69,No
LA105452,Patan,1124,789,335,1524,484,9,11,30,23,73.0,Acquisition,18,29.8,No
LA105453,Anand,1273,935,338,1605,485,7,7,0,22,89.7,Acquisition,34,26.55,Yes
LA105454,Sabarkantha,1188,668,520,865,128,8,10,14,13,84.4,Acquisition,0,43.77,Yes
LA105455,Rajkot,496,280,216,439,187,2,8,29,7,76.8,Compensation,108,43.55,Yes
LA105456,Sabarkantha,248,154,94,311,75,3,9,26,14,63.9,Compensation,43,37.9,Yes
LA105457,Surat,281,192,89,288,107,4,10,49,12,77.1,Handover,1,31.67,No
LA105458,Vadodara,620,248,372,438,140,4,6,35,12,57.6,Objection,6,60.0,Yes
LA105459,Vadodara,801,359,442,726,413,4,9,60,14,58.1,Objection,8,55.18,Yes
LA105460,Bharuch,1345,582,763,1497,195,4,12,11,31,59.7,Compensation,12,56.73,Yes
LA105461,Ahmedabad,1354,1068,286,1931,519,8,3,21,21,82.6,Compensation,4,21.12,No
LA105462,Bhavnagar,53,43,10,61,13,0,11,39,11,89.6,Acquisition,25,18.87,No
LA105463,Junagadh,1076,640,436,607,195,3,8,20,11,74.6,Compensation,9,40.52,No
LA105464,Jamnagar,483,330,153,572,59,7,7,0,9,71.8,Acquisition,11,31.68,Yes
LA105465,Banaskantha,337,238,99,261,48,4,7,33,4,71.6,Acquisition,20,29.38,No
LA105466,Patan,855,573,282,1134,413,5,8,39,22,87.4,Acquisition,33,32.98,Yes
LA105467,Sabarkantha,99,67,32,89,46,0,4,26,2,87.6,Acquisition,1,32.32,Yes
LA105468,Ahmedabad,534,450,84,390,213,2,8,47,12,72.8,Compensation,9,15.73,Yes
LA105469,Patan,851,714,137,826,293,5,9,34,7,88.7,Handover,44,16.1,No
LA105470,Mehsana,444,423,21,346,124,4,6,22,6,89.6,Handover,22,4.73,No
LA105471,Banaskantha,911,675,236,694,209,4,8,0,15,77.3,Acquisition,83,25.91,No
LA105472,Sabarkantha,717,554,163,764,42,6,12,29,12,84.2,Handover,35,22.73,No
LA105473,Bhavnagar,1209,466,743,1500,219,10,14,33,22,72.5,Objection,8,61.46,Yes
LA105474,Vadodara,313,187,126,407,85,5,12,5,8,83.5,Compensation,27,40.26,No
LA105475,Panchmahal,132,97,35,120,38,4,8,3,7,78.9,Acquisition,59,26.52,No
LA105476,Navsari,818,285,533,499,4,1,8,20,5,57.8,Objection,1,65.16,No
LA105477,Bharuch,422,235,187,416,200,3,14,7,10,69.9,Compensation,0,44.31,No
LA105478,Gandhinagar,1075,594,481,1011,83,4,11,4,18,59.9,Objection,0,44.74,No
LA105479,Banaskantha,185,148,37,135,29,3,5,43,0,89.8,Handover,32,20.0,No
LA105480,Valsad,884,550,334,1199,617,3,13,4,26,70.9,Compensation,0,37.78,No
LA105481,Ahmedabad,1486,1350,136,2120,788,4,7,24,28,88.1,Handover,19,9.15,Yes
LA105482,Anand,185,147,38,110,27,6,4,28,8,77.0,Acquisition,20,20.54,No
LA105483,Bhavnagar,487,362,125,617,198,4,5,51,7,86.2,Acquisition,28,25.67,No
LA105484,Sabarkantha,1275,1141,134,1442,814,1,10,48,23,87.9,Handover,0,10.51,Yes
LA105485,Sabarkantha,824,462,362,647,221,2,15,19,14,77.8,Compensation,45,43.93,No
LA105486,Junagadh,303,212,91,340,55,3,10,19,10,79.5,Acquisition,0,30.03,No
LA105487,Patan,359,241,118,239,72,4,8,8,6,73.8,Acquisition,0,32.87,No
LA105488,Bharuch,1159,684,475,710,333,3,12,0,13,72.6,Compensation,5,40.98,No
LA105489,Jamnagar,1299,596,703,1876,487,10,12,94,23,61.7,Compensation,23,54.12,Yes
LA105490,Banaskantha,573,178,395,643,23,6,9,25,7,56.3,Compensation,6,68.94,Yes
LA105491,Gandhinagar,737,433,304,573,72,2,8,27,10,71.7,Acquisition,32,41.25,No
LA105492,Ahmedabad,1185,671,514,1132,101,9,17,0,16,84.2,Acquisition,46,43.38,Yes
LA105493,Bharuch,306,227,79,430,98,3,4,29,10,86.9,Acquisition,37,25.82,No
LA105494,Bhavnagar,349,278,71,330,74,7,8,60,6,90.0,Acquisition,18,20.34,No
LA105495,Jamnagar,1173,1016,157,1596,226,5,9,26,17,90.1,Acquisition,44,13.38,No
LA105496,Kheda,320,160,160,426,84,3,13,32,14,74.2,Compensation,0,50.0,Yes
LA105497,Banaskantha,1168,964,204,1004,283,1,6,25,19,90.1,Acquisition,51,17.47,No
LA105498,Bharuch,771,416,355,907,189,12,14,0,13,61.8,Compensation,10,46.04,Yes
LA105499,Vadodara,1486,897,589,1701,253,5,6,0,16,73.1,Acquisition,38,39.64,Yes
LA105500,Rajkot,97,56,41,121,9,1,7,52,2,66.5,Objection,34,42.27,No
LA105501,Bharuch,1422,943,479,1250,142,9,17,28,20,75.9,Acquisition,0,33.68,No
LA105502,Bhavnagar,376,168,208,224,78,6,6,6,9,82.4,Compensation,2,55.32,No
LA105503,Banaskantha,100,44,56,70,37,4,10,31,4,66.1,Compensation,17,56.0,Yes
LA105504,Gandhinagar,1100,962,138,1215,396,8,12,72,10,78.1,Acquisition,72,12.55,No
LA105505,Patan,822,424,398,1026,337,2,11,9,13,58.9,Objection,4,48.42,Yes
LA105506,Banaskantha,1265,712,553,1557,567,9,12,37,32,74.7,Acquisition,0,43.72,Yes
LA105507,Panchmahal,207,118,89,223,104,4,6,83,11,66.6,Compensation,37,43.0,Yes
LA105508,Jamnagar,167,133,34,105,46,3,7,7,10,83.9,Handover,0,20.36,No
LA105509,Jamnagar,873,630,243,494,135,6,11,29,8,69.6,Acquisition,14,27.84,No
LA105510,Bharuch,1329,1012,317,1666,338,5,7,13,19,90.9,Handover,14,23.85,No
LA105511,Banaskantha,638,412,226,666,372,5,11,8,11,82.2,Acquisition,12,35.42,Yes
LA105512,Vadodara,1207,923,284,1514,137,4,9,0,28,92.2,Handover,26,23.53,No
LA105513,Patan,1364,950,414,950,457,4,13,20,14,86.6,Compensation,55,30.35,Yes
LA105514,Jamnagar,1311,820,491,1202,658,7,12,6,16,80.4,Acquisition,23,37.45,Yes
LA105515,Bharuch,788,572,216,1085,455,8,9,68,15,82.4,Acquisition,19,27.41,Yes
LA105516,Panchmahal,1063,383,680,749,202,2,12,0,11,54.5,Objection,76,63.97,No
LA105517,Mehsana,812,454,358,492,94,2,5,14,4,69.4,Compensation,31,44.09,Yes
LA105518,Amreli,1028,834,194,1170,178,5,12,45,15,74.8,Handover,47,18.87,No
LA105519,Vadodara,872,539,333,946,107,11,14,0,14,83.0,Compensation,16,38.19,Yes
LA105520,Rajkot,811,547,264,1141,580,6,4,78,25,76.3,Acquisition,45,32.55,Yes
LA105521,Amreli,683,461,222,933,620,6,6,43,20,89.8,Acquisition,116,32.5,Yes
LA105522,Banaskantha,997,819,178,1221,271,4,9,5,24,84.3,Handover,31,17.85,No
LA105523,Jamnagar,1139,960,179,646,146,4,7,12,12,84.5,Acquisition,54,15.72,No
LA105524,Anand,1383,506,877,1359,883,4,6,25,25,59.1,Objection,0,63.41,Yes
LA105525,Gandhinagar,939,361,578,1274,729,5,11,14,22,59.2,Objection,35,61.55,Yes
LA105526,Rajkot,195,143,52,183,96,3,5,28,7,78.7,Handover,18,26.67,No
LA105527,Rajkot,902,507,395,1277,237,10,8,18,14,71.6,Compensation,58,43.79,Yes
LA105528,Rajkot,508,449,59,578,232,4,11,4,7,85.5,Handover,20,11.61,Yes
LA105529,Ahmedabad,88,60,28,57,8,2,1,68,8,90.7,Acquisition,30,31.82,No
LA105530,Sabarkantha,155,118,37,156,33,3,7,2,6,77.7,Acquisition,0,23.87,No
LA105531,Patan,907,712,195,1067,108,5,12,18,27,69.0,Handover,50,21.5,No
LA105532,Patan,1420,1175,245,865,188,2,12,0,12,89.8,Handover,15,17.25,Yes
